,file,predicted1,predicted2,predicted3,x,y,z
1120,2103-O--Dennis-Hooker-A.I.B.P.--A.R.P.S.-.jpg,FURNITURE,MUSICAL INSTRUMENTS,OTHER,12.355717,7.5271873,5.841576
1121,2108-O--Dennis-Hooker-A.I.B.P.--A.R.P.S.-.jpg,INTERIOR DESIGN,FURNITURE,TRANSPORT,10.611916,8.70613,4.4584684
1122,2109-O--Dennis-Hooker-A.I.B.P.--A.R.P.S.-.jpg,FURNITURE,INTERIOR DESIGN,ORNAMENTS,12.646322,7.248637,5.821082
1123,211-H-O.jpg,SMOKING ACCESSORIES,SOUVENIRS,GRAPHICS,4.2253375,2.696685,4.060308
1124,211-to-1-H-O.jpg,ENGINEERING,SCIENTIFIC EQUIPMENT,TOOLS,8.679237,1.8092322,5.6802316
1125,2110-O--Dennis-Hooker-A.I.B.P.--A.R.P.S.-.jpg,FURNITURE,INTERIOR DESIGN,ORNAMENTS,12.337496,7.9459524,7.7249875
1126,2111-O--Dennis-Hooker-A.I.B.P.--A.R.P.S.-.jpg,FURNITURE,INTERIOR DESIGN,ORNAMENTS,12.381294,7.442733,7.3984222
1127,2112-O--Dennis-Hooker-A.I.B.P.--A.R.P.S.-.jpg,FURNITURE,INTERIOR DESIGN,OTHER,12.4482155,7.5811863,7.3930583
1128,2115-O--Dennis-Hooker-A.I.B.P.--A.R.P.S.-.jpg,FURNITURE,INTERIOR DESIGN,LIGHTING,12.1070795,7.329107,7.4381227
1129,2116-O---copyright-CoID-.jpg,SOUVENIRS,GRAPHICS,CERAMICS,3.6564817,1.9796033,5.7256446
1130,2117-O---copyright-CoID-.jpg,SOUVENIRS,CERAMICS,GRAPHICS,3.415881,1.710619,5.9827924
1131,2118-O--Dennis-Hooker-A.I.B.P.--A.R.P.S.-.jpg,GRAPHICS,OTHER,DESIGN THEORY,4.4684505,3.756377,3.2029593
1132,212-H-O.jpg,TABLEWARE,SANITARY EQUIPMENT,MEDICAL,6.743762,-1.0894079,8.364211
1133,2123-O---copy-neg--CoID-.jpg,CLOCKS,OTHER,DESIGN THEORY,7.1356397,0.1477008,3.949821
1134,2124-O--copy-neg--CoID-.jpg,INTERIOR DESIGN,OTHER,TRANSPORT,10.616467,7.737294,3.774092
1135,2125-O--copy-neg--CoID-.jpg,INTERIOR DESIGN,DOMESTIC APPLIANCES,OTHER,11.216155,8.532607,3.5065255
1136,2126-O--Copy-neg--CoID-.jpg,INTERIOR DESIGN,OTHER,GRAPHICS,10.813633,7.79194,3.7918472
1137,2127-O--2128-O--copy-neg--CoID-.jpg,FURNITURE,INTERIOR DESIGN,OFFICE EQUIPMENT,11.736137,7.083072,6.6915646
1138,2129-O--Dennis-Hooker-A.I.B.P.--A.I.B.P.-.jpg,INTERIOR DESIGN,FURNITURE,CARPETS,11.665175,8.045965,4.586275
1139,2132-O--Dennis-Hooker-A.I.B.P.--A.R.P.S.-.jpg,FURNITURE,INTERIOR DESIGN,CARPETS,12.20863,7.8915668,7.1286936
1140,2133-O--Dennis-Hooker-A.I.B.P.--A.R.P.S.-.jpg,FURNITURE,INTERIOR DESIGN,OFFICE EQUIPMENT,12.663973,7.775603,7.854438
1141,2134-O--Dennis-Hooker-A.I.B.P.--A.R.P.S.-.jpg,FURNITURE,OFFICE EQUIPMENT,INTERIOR DESIGN,12.668835,7.799895,7.8536406
1142,2135-O--Dennis-Hooker-A.I.B.P.--A.R.P.S.-.jpg,FURNITURE,INTERIOR DESIGN,OFFICE EQUIPMENT,12.068852,7.710269,5.761167
1143,2136-O--Dennis-Hooker-A.I.B.P.--A.R.P.S.-.jpg,FURNITURE,OFFICE EQUIPMENT,INTERIOR DESIGN,12.507978,7.179163,6.184439
1144,2139-O--Dennis-Hooker-A.I.B.P.--A.R.P.S.--.jpg,INTERIOR DESIGN,FURNITURE,CARPETS,11.980004,7.773946,5.22585
1145,214-H-O.jpg,WALLPAPER,BUILDING ACCESSORIES,CARPETS,2.6691275,6.4489465,4.01309
1146,214-to-1-H-O.jpg,SOUVENIRS,GRAPHICS,JEWELLERY,3.6506429,1.9744492,5.7242837
1147,214-to-2-H-O.jpg,SOUVENIRS,GRAPHICS,JEWELLERY,3.6446536,1.9651774,5.714372
1148,214-to-3-H-O.jpg,SOUVENIRS,GRAPHICS,SMOKING ACCESSORIES,3.690938,1.9461256,5.7648044
1149,214-to-4-H-O.jpg,SOUVENIRS,ORNAMENTS,GRAPHICS,3.666635,1.9961623,5.744571
1150,214-to-5-H-O.jpg,SOUVENIRS,ORNAMENTS,GRAPHICS,3.6548176,1.9928397,5.73565
1151,214-to-6-H-O.jpg,SOUVENIRS,CERAMICS,GRAPHICS,3.6654036,1.9946054,5.7303753
1152,214-to-7-H-O.jpg,SOUVENIRS,GRAPHICS,ORNAMENTS,3.6496549,1.988871,5.7132373
1153,2141-O--Dennis-Hooker-A.I.B.P.--A.R.P.S.-.jpg,FURNITURE,INTERIOR DESIGN,ORNAMENTS,12.6808195,7.2542233,5.8045382
1154,2142-O--CoID-.jpg,OTHER,TABLEWARE,DOMESTIC APPLIANCES,7.401945,0.97634816,7.1699605
1155,2147-O--Dennis-Hooker-A.I.B.P.--A.R.P.S.-.jpg,FURNITURE,INTERIOR DESIGN,CARPETS,12.0622635,8.001833,5.890291
1156,2148-O--Dennis-Hooker-A.I.B.P.--A.R.P.S.-.jpg,FURNITURE,INTERIOR DESIGN,CARPETS,11.875423,7.9903064,5.138545
1157,2149-O--Dennis-Hooker-A.I.B.P.--A.R.P.S.-.jpg,INTERIOR DESIGN,FURNITURE,CARPETS,11.76135,7.9690332,4.303923
1158,215-H-O.jpg,JEWELLERY,SOUVENIRS,ORNAMENTS,4.429754,1.7288677,6.5700383
1159,215-to-1-H-O.jpg,SOUVENIRS,GRAPHICS,ORNAMENTS,3.6473181,2.0709713,5.397358
1160,2153-O---copyright-CoID-.jpg,GRAPHICS,SOUVENIRS,SMOKING ACCESSORIES,3.612217,2.9115534,3.0847347
1161,2154-O---copyright-CoID-.jpg,INTERIOR DESIGN,FURNITURE,CARPETS,11.614572,8.101645,4.0438986
1162,2155-O---copyright-CoID-.jpg,INTERIOR DESIGN,FURNITURE,TRANSPORT,11.686362,8.006817,3.558357
1163,2156-O---copyright-CoID-.jpg,INTERIOR DESIGN,FURNITURE,TABLEWARE,11.601608,8.129957,3.8337054
1164,2157-O---copyright-CoID-.jpg,INTERIOR DESIGN,TABLEWARE,FURNITURE,11.397367,8.200283,3.674109
1165,2158-O---copyright-CoID-.jpg,GRAPHICS,DESIGN THEORY,OTHER,3.8547742,3.768837,2.4376283
1166,2159-O---copyright-CoID-.jpg,TABLEWARE,ORNAMENTS,CERAMICS,3.9056976,-0.5354348,7.2905
1167,216-to-1-H-O.jpg,FURNITURE,ORNAMENTS,OFFICE EQUIPMENT,12.608548,7.5840836,7.8793373
1168,216-to-15-H-O.jpg,FURNITURE,ORNAMENTS,CLOTHING,12.720679,7.4952836,8.084699
1169,216-to-2-H-O.jpg,FURNITURE,INTERIOR DESIGN,ORNAMENTS,12.0464325,7.260757,7.138375
